"""siteid""","""sitename""","""county""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 06:00",47.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 06:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 06:00",5.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 06:00",0.23
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 06:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 06:00",1.2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 07:00",5.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 07:00",48.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 07:00",6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 07:00",0.24
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 07:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 07:00",0.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 08:00",47.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 08:00",8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 08:00",0.26
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 08:00",0.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 08:00",4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 08:00",6.4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 09:00",x
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 09:00",x
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 09:00",4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 09:00",x
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 09:00",x
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 09:00",8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 10:00",47.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 10:00",9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 10:00",0.28
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 10:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 10:00",1.1
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 10:00",8.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 11:00",12
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 11:00",0.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 11:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 11:00",0.7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 11:00",8.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 11:00",49.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 12:00",0.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 12:00",12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 12:00",7.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 12:00",9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 12:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 12:00",50.1
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 13:00",7.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 13:00",12
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 13:00",0.26
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 13:00",49.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 13:00",1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 13:00",10
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 14:00",6.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 14:00",50
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 14:00",14
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 14:00",0.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 14:00",10
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 14:00",0.25
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 15:00",0.25
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 15:00",8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 15:00",48
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 15:00",7.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 15:00",0.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 15:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 16:00",0.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 16:00",12
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 16:00",47
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 16:00",11
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 16:00",0.25
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 16:00",8.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 17:00",0.26
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 17:00",8.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 17:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 17:00",0.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 17:00",14
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 17:00",47.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 18:00",7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 18:00",48.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 18:00",13
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 18:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 18:00",0.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 18:00",0.24
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 19:00",7.9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 19:00",0.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 19:00",5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 19:00",46.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 19:00",0.24
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 19:00",10
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 20:00",13
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 20:00",0.2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 20:00",7.2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 20:00",50.1
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 20:00",0.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 20:00",11
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 21:00",12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 21:00",6.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 21:00",0.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 21:00",0.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 21:00",10
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 21:00",50.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 22:00",8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 22:00",11
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 22:00",52
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 22:00",0.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 22:00",0.19
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 22:00",5.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-01 23:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-01 23:00",4.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-01 23:00",17
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-01 23:00",53.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-01 23:00",0.16
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-01 23:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 00:00",0.16
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 00:00",0.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 00:00",6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 00:00",4.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 00:00",52.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 01:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 01:00",0.7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 01:00",45
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 01:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 01:00",8.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 01:00",0.21
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 02:00",9.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 02:00",41.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 02:00",10
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 02:00",0.2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 02:00",1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 02:00",12
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 03:00",43.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 03:00",0.21
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 03:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 03:00",7.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 03:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 03:00",0.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 04:00",8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 04:00",0.18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 04:00",6.2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 04:00",46.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 04:00",0.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 04:00",4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 05:00",0.18
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 05:00",5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 05:00",51.3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 05:00",6.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 05:00",1.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 05:00",1
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 06:00",50
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 06:00",0.22
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 06:00",6.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 06:00",2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 06:00",5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 06:00",0.9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 07:00",8.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 07:00",6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 07:00",10
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 07:00",47.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 07:00",0.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 07:00",0.26
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 08:00",8.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 08:00",16
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 08:00",47.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 08:00",0.26
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 08:00",20
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 08:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 09:00",0.28
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 09:00",0.9
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 09:00",43
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 09:00",17
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 09:00",12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 09:00",10.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 10:00",0.28
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 10:00",20
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 10:00",12.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 10:00",1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 10:00",12
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 10:00",43.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 11:00",16
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 11:00",12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 11:00",11.7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 11:00",48.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 11:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 11:00",0.31
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 12:00",47.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 12:00",15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 12:00",13.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 12:00",1.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 12:00",17
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 12:00",0.35
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 13:00",13.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 13:00",19
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 13:00",0.34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 13:00",48.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 13:00",16
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 13:00",0.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 14:00",17
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 14:00",0.9
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 14:00",49.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 14:00",20
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 14:00",12.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 14:00",0.33
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 15:00",13.9
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 15:00",44.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 15:00",13
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 15:00",14
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 15:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 15:00",0.31
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 16:00",14
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 16:00",0.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 16:00",42
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 16:00",15.2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 16:00",0.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 16:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 17:00",0.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 17:00",11
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 17:00",0.31
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 17:00",14.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 17:00",8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 17:00",41.9
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 18:00",42.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 18:00",7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 18:00",14.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 18:00",0.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 18:00",1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 18:00",9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 19:00",0.31
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 19:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 19:00",13.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 19:00",1.1
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 19:00",42
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 19:00",7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 20:00",16
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 20:00",10
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 20:00",10
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 20:00",35
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 20:00",0.35
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 20:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 21:00",0.28
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 21:00",1.2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 21:00",15.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 21:00",9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 21:00",10
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 21:00",37
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 22:00",41.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 22:00",7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 22:00",8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 22:00",0.25
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 22:00",11.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 22:00",1.5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-02 23:00",9.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-02 23:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-02 23:00",1.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-02 23:00",11
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-02 23:00",0.22
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-02 23:00",44.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-03 00:00",1.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-03 00:00",10
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-03 00:00",9
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-03 00:00",44.5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-03 00:00",9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-03 00:00",0.21
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-03 01:00",11
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-03 01:00",0.19
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-03 01:00",8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-03 01:00",45.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-03 01:00",1.1
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-03 01:00",8.4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-03 02:00",7.7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-03 02:00",44.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-03 02:00",13
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-03 02:00",0.19
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-03 02:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-03 02:00",1.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-03 03:00",15
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-05-03 03:00",5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-03 03:00",7.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-05-03 03:00",1.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-05-03 03:00",0.19
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-03 03:00",44.1
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-05-03 04:00",7.2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-05-03 04:00",44.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-05-03 04:00",17
